osm_id,lat,lon,name,operator,city,state
444683815,47.6542257,-117.4200007,Lumen,Lumen Technologies,Spokane,WA
450078003,38.4548439,-77.9781318,Equinix CU2,Equinix,Culpeper,VA
460177088,40.8299279,-74.1267496,Digital Realty New Jersey EWR20,Digital Realty,Clifton,NJ
1427613544,40.1024981,-82.7469519,Vantage Building 1,Vantage,New Albany,OH
460067225,40.0598657,-83.1342839,Amazon AWS: Hilliard Data Center,Amazon Web Services us-east-2 datacenter,,OH
460070143,45.916359,-119.2677512,Amazon PDX2,Amazon Web Services,,OR
460070144,45.8410032,-119.6527688,Amazon Web Services us-west-2,Amazon Web Services,,OR
460070147,45.8508808,-119.6305237,Amazon Web Services us-west-2,Amazon Web Services,Boardman,OR
460089167,35.3142602,-81.8220553,Meta Forest City datacenter,Meta,,NC
460182320,40.5379623,-74.5457225,CyrusOne Somerset,CyrusOne,,NJ
460212563,34.1998691,-118.3437888,,Centurylink,,CA
795384117,33.4079462,-112.3648297,PHX-10,Microsoft,Goodyear,AZ
650412346,33.007033,-96.6663507,Flexential Dallas - Plano,Flexential,Plano,TX
499403180,47.2394872,-119.88741,Microsoft,Microsoft,,WA
500820007,32.9837829,-97.259335,Facebook Fort Worth Datacenter,Meta,,TX
1081973944,29.4491574,-98.6531261,QTS San Antonio II,Quality Technology Services,San Antonio,TX
518921099,33.3541387,-111.6764271,Google Data Center,Google,,AZ
523886201,27.9455353,-82.351102,Cyxtera Tampa TP1,Cyxtera,Tampa,FL
526806006,32.8972479,-96.9826475,QTS Irving - Dallas Data Center Campus,Quality Technology Services,Irving,TX
530024353,41.8023406,-88.0948856,Centersquare Lisle ORD4 Data Center,Centersquare,Lisle,IL
543117031,33.4212542,-111.8590191,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,Mesa,AZ
544596573,38.9168847,-77.4932514,Amazon IAD63,Amazon Web Services,,VA
545396372,38.9493217,-77.5198747,Amazon IAD62,Amazon Web Services,,VA
548184239,32.9948122,-96.7524974,Flexential Dallas - Richardson,Flexential,Richardson,TX
571010571,41.1130924,-73.3886495,CyrusOne Norwalk,CyrusOne,,CT
578412815,34.8298309,-106.77852,Meta Los Lunas Data Center,Meta,Los Lunas,NM
975064000,33.7465605,-84.5797383,Digital Realty Atlanta ATL11,Digital Realty,Austell,GA
578443547,41.9229565,-87.9182633,Microsoft - Azure Datacenter,Microsoft,Northlake,IL
610827836,33.0642722,-80.0414534,Google,Google,,SC
639176155,29.411987,-98.8039948,Microsoft TRP2,Microsoft,,TX
1425043212,40.0557362,-82.7565006,QTS NAL 2 DC1,Quality Technology Services,New Albany,OH
675108684,36.6859202,-78.3764101,Microsoft Boydton Data Center,Microsoft,,VA
685011021,33.4521575,-111.9772945,Iron Mountain AZP-2,Iron Mountain,Phoenix,AZ
1317733642,38.9608537,-77.4913983,Digital Realty Northern Virginia IAD44,Digital Realty,Sterling,VA
697417726,45.8466554,-119.6037093,Amazon Web Services us-west-2,Amazon Web Services,,OR
706726088,39.051467,-77.5394376,Stonewall Creek Business Park,Google,Leesburg,VA
706776322,45.797809,-119.3666157,Amazon PDX80,Amazon Web Services,,OR
708931343,36.6282547,-87.2601021,Google Montgomery Data Center,Google LLC,Clarksville,TN
714889192,34.9146647,-85.7483715,Google Jackson County Data Center,Google LLC,,AL
729696933,40.7563065,-111.9548375,Flexential Salt Lake City - Downtown,Flexential,Salt Lake City,UT
734323663,45.5679542,-122.9167725,Digital Realty PDX11 Data Center,Digital Realty,Hillsboro,OR
741629998,26.1900857,-80.1932967,Flexential Fort Lauderdale,Flexential,Fort Lauderdale,FL
746278786,36.2481633,-115.1012553,Flexential Las Vegas - North,Flexential,North Las Vegas,NV
1173537116,47.4183239,-120.20771,Microsoft EAT03,Microsoft,East Wenatchee,WA
821081357,40.1025733,-83.1996982,Amazon Web Services,Amazon Web Services,,OH
830881731,41.5167412,-93.7025134,Microsoft,Microsoft,,IA
830885773,41.4978557,-93.7870593,Microsoft,Microsoft,West Des Moines,IA
835601088,37.062799,-113.5447485,Lumen,Lumen Technologies,,UT
844359206,36.0562713,-115.0085752,Google,Google,Henderson,NV
844386860,32.4421391,-97.0624648,Google,Google,,TX
844394339,41.1235289,-96.1442004,Meta Sarpy Data center,Meta,,NE
886330269,39.0747869,-77.564129,Microsoft,Microsoft,Leesburg,VA
897226569,38.9495184,-77.5594451,Microsoft Data Center,Microsoft,,VA
914613836,45.8379238,-119.6883543,Amazon PDX91,Amazon Web Services,,OR
933393863,38.5922987,-121.27744,Edgeconnex Data Center,EdgeConneX,Rancho Cordova,CA
942604537,35.9204203,-86.8155401,Flexential Nashville - Franklin,Flexential,Franklin,TN
965755845,44.9380753,-123.0337222,CenturyLink,CenturyLink,,OR
1024051963,40.2685879,-112.015101,Meta Eagle Mountain Data Center,Meta,,UT
1054387470,33.6004683,-83.7003581,Meta Stanton Springs Data Center,Meta,Social Circle,GA
1056658555,40.685569,-111.8850505,Flexential Salt Lake City - Millcreek,Flexential,Salt Lake City,UT
1073720208,41.1773457,-95.8048567,Google,Google,,IA
1085608797,28.0738698,-82.3683619,Flexential Tampa - North,Flexential,Tampa,FL
1097502168,33.7310574,-84.6160809,Flexential Atlanta - Douglasville 1,Flexential,Douglasville,GA
1121188409,40.7667963,-111.9202947,Flexential Salt Lake City - Fair Park,Flexential,Salt Lake City,UT
1126159710,45.9014505,-119.3205224,Amazon PDX63,Amazon Web Services,,OR
1132541700,37.4778562,-77.2264818,Meta Henrico Data Center,Meta,,VA
1154636644,41.9879619,-88.0072217,NTT Chicago CH1,NTT,Itasca,IL
1160814413,34.8473235,-86.6269189,Meta Huntsville Data center,Meta,,AL
1173569101,41.5349901,-93.8634444,Microsoft,Microsoft,,IA
